# Time-averaged data for fix aveIp
# TimeStep c_Ip
14340000 0.218392
14350000 0.216386
14360000 0.214744
14370000 0.211932
14380000 0.209797
14390000 0.207651
14400000 0.20446
14410000 0.2031
14420000 0.201022
14430000 0.198541
14440000 0.196076
14450000 0.193767
14460000 0.190398
14470000 0.18896
14480000 0.186974
14490000 0.183711
14500000 0.181939
14510000 0.179866
14520000 0.176943
14530000 0.174169
14540000 0.171313
14550000 0.169389
14560000 0.167373
14570000 0.164759
14580000 0.162602
14590000 0.159821
14600000 0.155789
14610000 0.153772
14620000 0.151388
14630000 0.14879
14640000 0.146601
14650000 0.14348
14660000 0.140562
14670000 0.138892
14680000 0.13489
14690000 0.132664
14700000 0.130107
14710000 0.127914
14720000 0.12531
14730000 0.122517
14740000 0.119037
14750000 0.117011
14760000 0.113369
14770000 0.111667
14780000 0.108352
14790000 0.105643
14800000 0.103204
14810000 0.100072
14820000 0.097353
14830000 0.0951412
14840000 0.0929376
14850000 0.0894028
14860000 0.0868411
14870000 0.0849963
14880000 0.0815503
14890000 0.0790657
14900000 0.0769208
14910000 0.0737396
14920000 0.0721006
14930000 0.0693926
14940000 0.0682704
14950000 0.0648901
14960000 0.0633044
14970000 0.0604981
14980000 0.0577602
14990000 0.0557799
15000000 0.0538618
15010000 0.0521746
15020000 0.0501314
15030000 0.0470401
15040000 0.0460373
15050000 0.0447024
15060000 0.0412093
15070000 0.0394382
15080000 0.0371834
15090000 0.0353496
15100000 0.034012
15110000 0.0318829
15120000 0.0306219
15130000 0.0286208
15140000 0.0270122
15150000 0.0251412
15160000 0.0248791
15170000 0.0223365
15180000 0.0217425
15190000 0.0201373
15200000 0.019582
15210000 0.01768
15220000 0.0165857
15230000 0.0159453
15240000 0.014987
15250000 0.0132778
15260000 0.0125448
15270000 0.0120414
15280000 0.0109513
15290000 0.0101719
15300000 0.00954358
15310000 0.0091251
15320000 0.00829423
15330000 0.00765276
15340000 0.00723036
15350000 0.00635334
15360000 0.00590055
15370000 0.00530782
15380000 0.0046702
15390000 0.00459138
15400000 0.00410338
15410000 0.00356859
15420000 0.00321662
15430000 0.00303764
15440000 0.00257506
15450000 0.0023319
15460000 0.00215874
15470000 0.00210795
15480000 0.00176855
15490000 0.00176715
15500000 0.00161071
15510000 0.00132784
15520000 0.00119921
15530000 0.00107638
15540000 0.00106385
15550000 0.000845846
15560000 0.000616179
15570000 0.000815152
15580000 0.000654585
15590000 0.000607903
15600000 0.000635498
15610000 0.000352026
15620000 0.00052876
15630000 0.000494376
15640000 0.000438492
15650000 0.000238334
15660000 0.000246889
15670000 0.000233514
15680000 0.000302324
15690000 3.32243e-05
15700000 2.64627e-05
15710000 3.53881e-05
15720000 -8.08628e-05
15730000 -0.000123272
15740000 -7.1326e-05
15750000 -0.000242713
15760000 -2.692e-06
15770000 -3.6356e-05
15780000 -0.000464556
15790000 -0.000384843
15800000 -0.000147018
15810000 -0.000438054
15820000 -0.000361504
15830000 -0.000456212
15840000 -0.000433784
15850000 -0.000471275
15860000 -0.000488693
15870000 -0.000531245
15880000 -0.000536198
15890000 -0.000520136
15900000 -0.000712005
15910000 -0.000869176
15920000 -0.000684077
15930000 -0.000844105
15940000 -0.000857703
15950000 -0.000872134
15960000 -0.000964353
15970000 -0.00106425
15980000 -0.00128078
15990000 -0.00138879
16000000 -0.00172474
16010000 -0.00168801
16020000 -0.00220669
16030000 -0.00235081
16040000 -0.00275045
16050000 -0.00325615
16060000 -0.00375545
16070000 -0.00423198
16080000 -0.00480643
16090000 -0.00561272
16100000 -0.00621896
16110000 -0.00706079
16120000 -0.00753873
16130000 -0.00821808
16140000 -0.00887
16150000 -0.00975967
16160000 -0.0105882
16170000 -0.0115862
16180000 -0.0124341
16190000 -0.0134669
16200000 -0.0143832
16210000 -0.015909
16220000 -0.0178949
16230000 -0.0188506
16240000 -0.0196988
16250000 -0.0215621
16260000 -0.0240383
16270000 -0.0245523
16280000 -0.0248404
16290000 -0.0265627
16300000 -0.0286528
16310000 -0.0307392
16320000 -0.0318744
16330000 -0.033347
16340000 -0.0356978
16350000 -0.038498
16360000 -0.0391309
16370000 -0.0413759
16380000 -0.043558
16390000 -0.044573
16400000 -0.0474722
16410000 -0.0505116
16420000 -0.0516809
16430000 -0.0547775
16440000 -0.0568728
16450000 -0.0585515
16460000 -0.0605608
16470000 -0.0627496
16480000 -0.0654425
16490000 -0.0682623
16500000 -0.0698826
16510000 -0.0726707
16520000 -0.0751383
16530000 -0.077289
16540000 -0.0806713
16550000 -0.0818835
16560000 -0.0856518
16570000 -0.0880998
16580000 -0.0910049
16590000 -0.0934286
16600000 -0.0960734
16610000 -0.0987624
16620000 -0.100463
16630000 -0.104605
16640000 -0.10704
16650000 -0.108809
16660000 -0.111942
16670000 -0.115407
16680000 -0.117138
16690000 -0.119439
16700000 -0.122217
16710000 -0.125032
16720000 -0.128346
16730000 -0.131105
16740000 -0.133004
16750000 -0.136576
16760000 -0.139696
16770000 -0.140829
16780000 -0.143894
16790000 -0.147274
16800000 -0.149487
16810000 -0.152483
16820000 -0.15461
16830000 -0.157964
16840000 -0.160145
16850000 -0.162728
16860000 -0.165605
16870000 -0.167735
16880000 -0.169778
16890000 -0.173459
16900000 -0.175448
16910000 -0.178074
16920000 -0.180409
16930000 -0.182087
16940000 -0.185076
16950000 -0.187769
16960000 -0.190033
16970000 -0.193066
16980000 -0.194612
16990000 -0.197089
17000000 -0.198912
17010000 -0.201375
17020000 -0.204489
17030000 -0.206152
17040000 -0.208033
17050000 -0.210341
17060000 -0.213092
17070000 -0.215311
17080000 -0.217479
17090000 -0.219459
17100000 -0.221313
17110000 -0.223693
17120000 -0.225562
17130000 -0.22808
17140000 -0.230402
17150000 -0.232562
17160000 -0.234179
17170000 -0.236025
17180000 -0.238376
17190000 -0.241151
17200000 -0.24216
17210000 -0.244597
17220000 -0.245863
17230000 -0.248684
17240000 -0.250194
17250000 -0.252196
17260000 -0.253837
17270000 -0.256666
17280000 -0.257611
17290000 -0.259435
17300000 -0.262097
17310000 -0.26311
17320000 -0.265267
17330000 -0.267098
17340000 -0.269061
17350000 -0.270523
17360000 -0.272267
17370000 -0.274102
17380000 -0.275837
17390000 -0.277414
17400000 -0.279265
17410000 -0.281243
17420000 -0.282372
17430000 -0.284645
17440000 -0.285733
17450000 -0.287601
17460000 -0.289215
17470000 -0.290832
17480000 -0.292451
17490000 -0.293659
17500000 -0.295115
17510000 -0.296947
17520000 -0.298114
17530000 -0.299736
17540000 -0.30129
17550000 -0.302382
17560000 -0.304362
17570000 -0.305659
17580000 -0.307041
17590000 -0.308833
17600000 -0.309656
17610000 -0.311043
17620000 -0.312594
17630000 -0.31378
17640000 -0.315009
17650000 -0.316648
17660000 -0.317684
17670000 -0.319358
17680000 -0.320518
17690000 -0.322059
17700000 -0.322796
17710000 -0.324611
17720000 -0.325927
17730000 -0.327101
17740000 -0.328203
17750000 -0.330061
17760000 -0.330892
17770000 -0.332514
17780000 -0.333679
17790000 -0.334603
17800000 -0.335811
17810000 -0.337087
17820000 -0.338432
17830000 -0.339494
17840000 -0.340541
17850000 -0.341307
17860000 -0.342745
17870000 -0.343575
17880000 -0.344691
17890000 -0.346027
17900000 -0.347109
17910000 -0.347691
17920000 -0.348957
17930000 -0.349805
17940000 -0.351328
17950000 -0.351973
17960000 -0.352967
17970000 -0.354293
17980000 -0.35498
17990000 -0.355905
18000000 -0.356863
18010000 -0.357779
18020000 -0.358953
18030000 -0.359821
18040000 -0.360442
18050000 -0.361489
18060000 -0.362038
18070000 -0.363212
18080000 -0.363932
18090000 -0.365391
18100000 -0.365657
18110000 -0.366292
18120000 -0.367313
18130000 -0.368051
18140000 -0.369018
18150000 -0.369821
18160000 -0.370317
18170000 -0.371252
18180000 -0.371798
18190000 -0.372819
18200000 -0.373567
18210000 -0.373994
18220000 -0.374857
18230000 -0.375254
18240000 -0.376481
18250000 -0.376963
18260000 -0.377521
18270000 -0.378128
18280000 -0.378718
18290000 -0.379521
18300000 -0.379874
18310000 -0.380575
18320000 -0.381361
18330000 -0.381799
18340000 -0.38207
18350000 -0.382671
18360000 -0.383543
18370000 -0.38405
18380000 -0.384261
18390000 -0.38474
18400000 -0.385272
18410000 -0.385602
18420000 -0.385697
18430000 -0.386035
18440000 -0.386384
18450000 -0.386845
18460000 -0.387304
18470000 -0.387749
18480000 -0.388405
18490000 -0.389086
18500000 -0.38934
18510000 -0.389783
18520000 -0.390279
18530000 -0.390818
18540000 -0.391445
18550000 -0.391896
18560000 -0.392037
18570000 -0.392083
18580000 -0.392568
18590000 -0.392457
18600000 -0.392825
18610000 -0.39273
18620000 -0.393409
18630000 -0.393154
18640000 -0.393637
18650000 -0.394081
18660000 -0.394025
18670000 -0.393976
18680000 -0.394276
18690000 -0.394218
18700000 -0.394635
18710000 -0.394498
18720000 -0.394471
18730000 -0.394675
18740000 -0.39461
18750000 -0.394872
18760000 -0.395145
18770000 -0.395073
18780000 -0.395235
18790000 -0.395088
18800000 -0.395399
18810000 -0.39555
18820000 -0.395439
18830000 -0.395698
18840000 -0.395513
18850000 -0.395316
18860000 -0.395373
18870000 -0.395245
18880000 -0.395093
18890000 -0.394725
18900000 -0.394835
18910000 -0.394777
18920000 -0.394567
18930000 -0.394703
18940000 -0.394831
18950000 -0.394092
18960000 -0.394038
18970000 -0.393997
18980000 -0.393422
18990000 -0.393503
19000000 -0.393476
19010000 -0.393609
19020000 -0.393111
19030000 -0.392948
19040000 -0.392609
19050000 -0.392352
19060000 -0.392065
19070000 -0.391779
19080000 -0.3913
19090000 -0.391053
19100000 -0.390684
19110000 -0.389859
19120000 -0.389944
19130000 -0.38967
19140000 -0.389312
19150000 -0.389195
19160000 -0.388694
19170000 -0.388793
19180000 -0.387951
19190000 -0.387886
19200000 -0.38723
19210000 -0.387035
19220000 -0.386312
19230000 -0.386041
19240000 -0.385366
19250000 -0.385207
19260000 -0.384856
19270000 -0.384221
19280000 -0.384045
19290000 -0.38347
19300000 -0.383356
19310000 -0.382845
19320000 -0.381957
19330000 -0.38188
19340000 -0.381097
19350000 -0.380479
19360000 -0.380307
19370000 -0.379197
19380000 -0.378803
19390000 -0.377897
19400000 -0.377887
19410000 -0.376629
19420000 -0.376048
19430000 -0.37611
19440000 -0.375064
19450000 -0.37462
19460000 -0.373965
19470000 -0.373149
19480000 -0.372305
19490000 -0.371626
19500000 -0.370828
19510000 -0.369907
19520000 -0.369947
19530000 -0.368714
19540000 -0.368369
19550000 -0.367137
19560000 -0.366101
19570000 -0.365832
19580000 -0.365228
19590000 -0.364607
19600000 -0.364388
19610000 -0.363367
19620000 -0.362242
19630000 -0.361594
19640000 -0.360782
19650000 -0.359339
19660000 -0.359156
19670000 -0.357889
19680000 -0.357178
19690000 -0.356362
19700000 -0.356001
19710000 -0.354853
19720000 -0.353763
19730000 -0.353067
19740000 -0.352161
19750000 -0.351076
19760000 -0.350098
19770000 -0.349346
19780000 -0.347836
19790000 -0.347364
19800000 -0.346257
19810000 -0.345234
19820000 -0.344582
19830000 -0.343945
19840000 -0.342096
19850000 -0.340234
19860000 -0.339749
19870000 -0.338734
19880000 -0.337712
19890000 -0.336847
19900000 -0.335639
19910000 -0.334035
19920000 -0.333173
19930000 -0.331665
19940000 -0.33086
19950000 -0.329416
19960000 -0.328128
19970000 -0.327489
19980000 -0.326276
19990000 -0.324768
20000000 -0.323521
20010000 -0.322381
20020000 -0.320927
20030000 -0.320035
20040000 -0.318163
20050000 -0.317072
20060000 -0.315833
20070000 -0.313828
20080000 -0.312706
20090000 -0.311809
20100000 -0.310371
20110000 -0.309298
20120000 -0.307645
20130000 -0.306047
20140000 -0.30468
20150000 -0.303106
20160000 -0.301191
20170000 -0.300485
20180000 -0.299051
20190000 -0.297809
20200000 -0.29604
20210000 -0.294123
20220000 -0.292733
20230000 -0.290845
20240000 -0.289474
20250000 -0.287899
20260000 -0.28703
20270000 -0.28506
20280000 -0.283852
20290000 -0.282213
20300000 -0.280403
20310000 -0.278256
20320000 -0.277111
20330000 -0.275236
20340000 -0.273269
20350000 -0.271322
20360000 -0.269622
20370000 -0.268288
20380000 -0.266437
20390000 -0.264984
20400000 -0.262894
20410000 -0.261294
20420000 -0.259115
20430000 -0.256699
20440000 -0.25545
20450000 -0.253516
20460000 -0.252004
20470000 -0.249848
20480000 -0.247744
20490000 -0.245952
20500000 -0.244235
20510000 -0.24256
20520000 -0.24051
20530000 -0.238529
20540000 -0.23618
20550000 -0.233343
20560000 -0.232016
20570000 -0.230294
20580000 -0.227817
20590000 -0.225298
20600000 -0.223913
20610000 -0.221624
20620000 -0.219341
20630000 -0.217744
20640000 -0.214854
20650000 -0.213487
20660000 -0.21056
20670000 -0.20845
20680000 -0.205638
20690000 -0.203206
20700000 -0.20125
20710000 -0.198815
20720000 -0.196287
20730000 -0.194
20740000 -0.191978
20750000 -0.189468
20760000 -0.186649
20770000 -0.18466
20780000 -0.182801
20790000 -0.180061
20800000 -0.177617
20810000 -0.174478
20820000 -0.172107
20830000 -0.169505
20840000 -0.16652
20850000 -0.164106
20860000 -0.163196
20870000 -0.159638
20880000 -0.157113
20890000 -0.154738
20900000 -0.15135
20910000 -0.149224
20920000 -0.14687
20930000 -0.143432
20940000 -0.141481
20950000 -0.138118
20960000 -0.13663
20970000 -0.132779
20980000 -0.130906
20990000 -0.128258
21000000 -0.125907
21010000 -0.124078
21020000 -0.120107
21030000 -0.11803
21040000 -0.11591
21050000 -0.112235
21060000 -0.108772
21070000 -0.106631
21080000 -0.10388
21090000 -0.10138
21100000 -0.0976772
21110000 -0.0961086
21120000 -0.0939608
21130000 -0.0905914
21140000 -0.0883661
21150000 -0.0850411
21160000 -0.0828519
21170000 -0.080453
21180000 -0.0782584
21190000 -0.0762411
21200000 -0.0726745
21210000 -0.0702615
21220000 -0.068461
21230000 -0.0658886
21240000 -0.0630266
21250000 -0.0608143
21260000 -0.0591629
21270000 -0.0563263
21280000 -0.0539167
21290000 -0.0517846
21300000 -0.050179
21310000 -0.0490346
21320000 -0.0463695
21330000 -0.0446639
21340000 -0.0416887
21350000 -0.0395007
21360000 -0.0385469
21370000 -0.0365144
21380000 -0.0343813
21390000 -0.0331659
21400000 -0.0307709
21410000 -0.0294043
21420000 -0.0282545
21430000 -0.0268305
21440000 -0.025059
21450000 -0.0239983
21460000 -0.0225057
21470000 -0.0206167
21480000 -0.0184994
21490000 -0.0174602
21500000 -0.0166507
21510000 -0.0152786
21520000 -0.0140749
21530000 -0.0136503
21540000 -0.012474
21550000 -0.0116413
21560000 -0.0111815
21570000 -0.01057
21580000 -0.00972785
21590000 -0.00905877
21600000 -0.00808788
21610000 -0.00717902
21620000 -0.00675027
21630000 -0.00611601
21640000 -0.00550022
21650000 -0.00524844
21660000 -0.0046525
21670000 -0.00449579
21680000 -0.00408237
21690000 -0.00370831
21700000 -0.00346375
21710000 -0.0028277
21720000 -0.00264848
21730000 -0.00259522
21740000 -0.00236976
21750000 -0.00205273
21760000 -0.0020052
21770000 -0.001807
21780000 -0.00148104
21790000 -0.00139224
21800000 -0.00133182
21810000 -0.0011629
21820000 -0.00109411
21830000 -0.000936564
21840000 -0.000904666
21850000 -0.000753235
21860000 -0.000721654
21870000 -0.00061836
21880000 -0.000463596
21890000 -0.000471166
21900000 -0.000264997
21910000 -0.000431868
21920000 -0.000255429
21930000 -0.000257503
21940000 -0.00030833
21950000 -0.000174275
21960000 -4.94974e-05
21970000 3.60454e-05
21980000 1.83924e-05
21990000 4.45968e-05
22000000 -2.90508e-05
22010000 -6.8827e-05
22020000 0.000158791
22030000 0.000238914
22040000 0.00031978
22050000 0.000244575
22060000 0.000110222
22070000 0.000293116
22080000 0.000379696
22090000 0.000307512
22100000 0.000334886
22110000 0.000384629
22120000 0.000390322
22130000 0.000386965
22140000 0.00038184
22150000 0.000355672
22160000 0.000493672
22170000 0.000538751
22180000 0.000583619
22190000 0.000703549
22200000 0.000577341
22210000 0.000575023
22220000 0.000689022
22230000 0.000687693
22240000 0.00101583
22250000 0.00112965
22260000 0.00133601
22270000 0.00144415
22280000 0.00167628
22290000 0.00176997
22300000 0.00209357
22310000 0.0024829
22320000 0.00273648
22330000 0.00297361
22340000 0.00337246
22350000 0.00420191
22360000 0.00471125
22370000 0.00526328
22380000 0.00587193
22390000 0.00669857
22400000 0.00747115
22410000 0.00784767
22420000 0.0084765
22430000 0.00923952
22440000 0.010278
22450000 0.0113828
22460000 0.0126522
22470000 0.0133705
22480000 0.0143558
22490000 0.0153859
22500000 0.0167328
22510000 0.0178898
22520000 0.0197205
22530000 0.0208854
22540000 0.0218861
22550000 0.0227128
22560000 0.0242972
22570000 0.026349
22580000 0.0289653
22590000 0.0297727
22600000 0.0314516
22610000 0.0336968
22620000 0.035424
22630000 0.0371756
22640000 0.0387215
22650000 0.0397794
22660000 0.0414447
22670000 0.0453351
22680000 0.046044
22690000 0.0483048
22700000 0.0499017
22710000 0.052451
22720000 0.0559967
22730000 0.0572481
22740000 0.0603117
22750000 0.0619007
22760000 0.0641548
22770000 0.0672343
22780000 0.0689753
22790000 0.0727122
22800000 0.074864
22810000 0.0772385
22820000 0.0803102
22830000 0.0827131
22840000 0.0844285
22850000 0.0871178
22860000 0.0899158
22870000 0.0920519
22880000 0.0948298
22890000 0.0978993
22900000 0.100444
22910000 0.1035
22920000 0.105725
22930000 0.108537
22940000 0.111593
22950000 0.114903
22960000 0.116361
22970000 0.118103
22980000 0.122726
22990000 0.124753
23000000 0.128335
23010000 0.129508
23020000 0.132301
23030000 0.135666
23040000 0.138024
23050000 0.141913
23060000 0.143155
23070000 0.146892
23080000 0.148681
23090000 0.150389
23100000 0.154059
23110000 0.157169
23120000 0.159994
23130000 0.16199
23140000 0.164933
23150000 0.167255
23160000 0.170607
23170000 0.172495
23180000 0.174713
23190000 0.176812
23200000 0.179433
23210000 0.181343
23220000 0.185008
23230000 0.187129
23240000 0.18941
23250000 0.191731
23260000 0.194103
23270000 0.19638
23280000 0.198615
23290000 0.201216
23300000 0.203251
23310000 0.206341
23320000 0.208258
23330000 0.20981
23340000 0.212414
23350000 0.214609
23360000 0.216309
23370000 0.219179
23380000 0.221249
23390000 0.223541
23400000 0.225583
23410000 0.228293
23420000 0.229845
23430000 0.231873
23440000 0.234486
23450000 0.235856
23460000 0.238137
23470000 0.239967
23480000 0.241788
23490000 0.243786
23500000 0.246183
23510000 0.247443
23520000 0.249285
23530000 0.251684
23540000 0.253764
23550000 0.255332
23560000 0.25717
23570000 0.259137
23580000 0.260801
23590000 0.262461
23600000 0.264592
23610000 0.266809
23620000 0.267652
23630000 0.27016
23640000 0.272281
23650000 0.27347
23660000 0.27533
23670000 0.276979
23680000 0.278516
23690000 0.280056
23700000 0.28216
23710000 0.283573
23720000 0.284925
23730000 0.287266
23740000 0.287903
23750000 0.289687
23760000 0.291633
23770000 0.293149
23780000 0.294921
23790000 0.296261
23800000 0.297434
23810000 0.299241
23820000 0.300463
23830000 0.302349
23840000 0.303705
23850000 0.305547
23860000 0.307044
23870000 0.308264
23880000 0.309546
23890000 0.310639
23900000 0.31227
23910000 0.313949
23920000 0.314857
23930000 0.316412
23940000 0.317657
23950000 0.318647
23960000 0.320307
23970000 0.3218
23980000 0.322558
23990000 0.324283
24000000 0.325223
24010000 0.326706
24020000 0.327683
24030000 0.329163
24040000 0.330587
24050000 0.331617
24060000 0.332949
24070000 0.333611
24080000 0.335444
24090000 0.336193
24100000 0.337964
24110000 0.338775
24120000 0.339789
24130000 0.341131
24140000 0.341922
24150000 0.343021
24160000 0.344145
24170000 0.345233
24180000 0.346304
24190000 0.347711
24200000 0.348575
24210000 0.349818
24220000 0.350694
24230000 0.351667
24240000 0.352802
24250000 0.353963
24260000 0.35485
24270000 0.355846
24280000 0.356934
24290000 0.358173
24300000 0.358491
24310000 0.359277
24320000 0.360258
24330000 0.360461
24340000 0.361829
24350000 0.362301
24360000 0.363502
24370000 0.364484
24380000 0.365095
24390000 0.3659
