# Time-averaged data for fix aveIm
# TimeStep c_Im
120930000 0.262703
120940000 0.261063
120950000 0.258741
120960000 0.257282
120970000 0.254709
120980000 0.253433
120990000 0.250954
121000000 0.249625
121010000 0.248179
121020000 0.245981
121030000 0.244246
121040000 0.24251
121050000 0.240195
121060000 0.238042
121070000 0.235854
121080000 0.233393
121090000 0.231602
121100000 0.229846
121110000 0.228785
121120000 0.225922
121130000 0.223406
121140000 0.222022
121150000 0.219486
121160000 0.217325
121170000 0.215301
121180000 0.212889
121190000 0.210562
121200000 0.209381
121210000 0.206164
121220000 0.204029
121230000 0.201777
121240000 0.199495
121250000 0.197077
121260000 0.195012
121270000 0.192843
121280000 0.189729
121290000 0.187388
121300000 0.185002
121310000 0.183144
121320000 0.180517
121330000 0.178419
121340000 0.175193
121350000 0.172748
121360000 0.16996
121370000 0.168095
121380000 0.164687
121390000 0.163305
121400000 0.159399
121410000 0.156601
121420000 0.154176
121430000 0.152244
121440000 0.148963
121450000 0.147036
121460000 0.144369
121470000 0.141906
121480000 0.138674
121490000 0.137094
121500000 0.134533
121510000 0.131459
121520000 0.128242
121530000 0.124234
121540000 0.123312
121550000 0.120373
121560000 0.117426
121570000 0.115289
121580000 0.112193
121590000 0.1093
121600000 0.106888
121610000 0.104079
121620000 0.101515
121630000 0.0994158
121640000 0.0957338
121650000 0.0929298
121660000 0.0914083
121670000 0.0891019
121680000 0.0858008
121690000 0.0827541
121700000 0.08007
121710000 0.0780334
121720000 0.075639
121730000 0.0731572
121740000 0.0707828
121750000 0.0683156
121760000 0.0660972
121770000 0.0633388
121780000 0.0622138
121790000 0.0593142
121800000 0.0567333
121810000 0.0548649
121820000 0.0529166
121830000 0.0501438
121840000 0.047237
121850000 0.0458847
121860000 0.0444513
121870000 0.0425491
121880000 0.0403394
121890000 0.0383556
121900000 0.0362929
121910000 0.0347055
121920000 0.0331213
121930000 0.0309598
121940000 0.0294495
121950000 0.0284965
121960000 0.0274237
121970000 0.025092
121980000 0.0237469
121990000 0.0227444
122000000 0.0215724
122010000 0.0205053
122020000 0.018608
122030000 0.0171529
122040000 0.0157968
122050000 0.0147473
122060000 0.0135449
122070000 0.0131209
122080000 0.012098
122090000 0.0114897
122100000 0.0107125
122110000 0.00951845
122120000 0.00874575
122130000 0.00801653
122140000 0.0074583
122150000 0.00687693
122160000 0.00622138
122170000 0.00618314
122180000 0.00565784
122190000 0.0052221
122200000 0.00475556
122210000 0.004293
122220000 0.00419134
122230000 0.00375269
122240000 0.0034492
122250000 0.00313952
122260000 0.00259135
122270000 0.00235433
122280000 0.00204397
122290000 0.00199579
122300000 0.00179264
122310000 0.00172263
122320000 0.0015127
122330000 0.00137438
122340000 0.00130068
122350000 0.0011909
122360000 0.000996795
122370000 0.000741793
122380000 0.000762266
122390000 0.000719552
122400000 0.000805107
122410000 0.000536266
122420000 0.000410219
122430000 0.000494002
122440000 0.000344891
122450000 0.000280251
122460000 0.000367282
122470000 0.000212751
122480000 0.000122688
122490000 0.000129237
122500000 0.000165712
122510000 1.33076e-05
122520000 0.000211645
122530000 -7.40789e-05
122540000 -8.10614e-05
122550000 -0.0001664
122560000 -8.06882e-05
122570000 -0.000204466
122580000 -0.000170891
122590000 -0.000231494
122600000 -0.000278719
122610000 -0.000362356
122620000 -0.000361314
122630000 -0.000523574
122640000 -0.000535391
122650000 -0.000415477
122660000 -0.000578626
122670000 -0.000456359
122680000 -0.000511195
122690000 -0.000574755
122700000 -0.000764411
122710000 -0.000814835
122720000 -0.000671581
122730000 -0.000694017
122740000 -0.000823681
122750000 -0.000896418
122760000 -0.000885655
122770000 -0.00112464
122780000 -0.00115054
122790000 -0.00137487
122800000 -0.00143524
122810000 -0.00165877
122820000 -0.00184702
122830000 -0.00227728
122840000 -0.00250583
122850000 -0.00305211
122860000 -0.00363204
122870000 -0.00387987
122880000 -0.00424727
122890000 -0.00447265
122900000 -0.00519749
122910000 -0.00592149
122920000 -0.00649965
122930000 -0.00711688
122940000 -0.00798986
122950000 -0.00898607
122960000 -0.00941691
122970000 -0.0103166
122980000 -0.0112804
122990000 -0.0125908
123000000 -0.012648
123010000 -0.0141531
123020000 -0.015463
123030000 -0.0165019
123040000 -0.0182768
123050000 -0.0192004
123060000 -0.0203243
123070000 -0.0220178
123080000 -0.0234445
123090000 -0.0245587
123100000 -0.0257206
123110000 -0.0277712
123120000 -0.0295147
123130000 -0.0314697
123140000 -0.0332232
123150000 -0.0355095
123160000 -0.0375381
123170000 -0.0389574
123180000 -0.0409423
123190000 -0.0431595
123200000 -0.0442246
123210000 -0.0468334
123220000 -0.0484892
123230000 -0.0504337
123240000 -0.0529294
123250000 -0.0556505
123260000 -0.0584448
123270000 -0.0601469
123280000 -0.0619908
123290000 -0.0640465
123300000 -0.0669497
123310000 -0.0700832
123320000 -0.0721787
123330000 -0.0735402
123340000 -0.0776848
123350000 -0.0787647
123360000 -0.0818786
123370000 -0.0839591
123380000 -0.0872414
123390000 -0.0891343
123400000 -0.0924638
123410000 -0.0954144
123420000 -0.0964623
123430000 -0.0995673
123440000 -0.103198
123450000 -0.105492
123460000 -0.109707
123470000 -0.111274
123480000 -0.113647
123490000 -0.116838
123500000 -0.119803
123510000 -0.121946
123520000 -0.124482
123530000 -0.128242
123540000 -0.12989
123550000 -0.133427
123560000 -0.135232
123570000 -0.138555
123580000 -0.141847
123590000 -0.143605
123600000 -0.146942
123610000 -0.149043
123620000 -0.151536
123630000 -0.153643
123640000 -0.156533
123650000 -0.158841
123660000 -0.162304
123670000 -0.164262
123680000 -0.166607
123690000 -0.17
123700000 -0.171728
123710000 -0.174754
123720000 -0.177525
123730000 -0.179385
123740000 -0.182289
123750000 -0.184411
123760000 -0.186304
123770000 -0.189392
123780000 -0.191859
123790000 -0.193986
123800000 -0.196777
123810000 -0.199017
123820000 -0.201363
123830000 -0.2034
123840000 -0.205259
123850000 -0.207924
123860000 -0.210022
123870000 -0.212345
123880000 -0.214612
123890000 -0.216836
123900000 -0.219423
123910000 -0.220527
123920000 -0.222787
123930000 -0.22548
123940000 -0.227755
123950000 -0.229962
123960000 -0.231064
123970000 -0.233764
123980000 -0.236078
123990000 -0.238086
124000000 -0.239505
124010000 -0.241575
124020000 -0.243272
124030000 -0.245869
124040000 -0.247421
124050000 -0.249632
124060000 -0.251683
124070000 -0.253613
124080000 -0.254971
124090000 -0.257511
124100000 -0.259149
124110000 -0.260901
124120000 -0.262623
124130000 -0.26448
124140000 -0.266681
124150000 -0.268301
124160000 -0.270411
124170000 -0.271148
124180000 -0.273664
124190000 -0.274925
124200000 -0.276512
124210000 -0.278377
124220000 -0.279737
124230000 -0.282162
124240000 -0.282983
124250000 -0.285731
124260000 -0.286165
124270000 -0.28797
124280000 -0.289673
124290000 -0.291476
124300000 -0.29273
124310000 -0.294586
124320000 -0.296223
124330000 -0.297453
124340000 -0.299361
124350000 -0.300605
124360000 -0.302459
124370000 -0.303663
124380000 -0.304688
124390000 -0.306325
124400000 -0.308099
124410000 -0.310012
124420000 -0.310796
124430000 -0.311837
124440000 -0.313324
124450000 -0.314963
124460000 -0.316342
124470000 -0.317438
124480000 -0.318861
124490000 -0.320516
124500000 -0.321617
124510000 -0.323106
124520000 -0.3237
124530000 -0.325322
124540000 -0.32641
124550000 -0.327918
124560000 -0.329133
124570000 -0.33054
124580000 -0.332061
124590000 -0.332692
124600000 -0.333762
124610000 -0.335183
124620000 -0.336563
124630000 -0.337391
124640000 -0.338913
124650000 -0.340307
124660000 -0.341391
124670000 -0.342497
124680000 -0.343549
124690000 -0.344591
124700000 -0.345741
124710000 -0.346631
124720000 -0.347697
124730000 -0.348615
124740000 -0.349605
124750000 -0.350651
124760000 -0.351704
124770000 -0.352978
124780000 -0.353679
124790000 -0.354475
124800000 -0.355548
124810000 -0.356463
124820000 -0.35751
124830000 -0.358314
124840000 -0.359477
124850000 -0.360124
124860000 -0.361144
124870000 -0.362078
124880000 -0.362745
124890000 -0.363795
124900000 -0.364491
124910000 -0.365624
124920000 -0.366443
124930000 -0.366745
124940000 -0.367912
124950000 -0.368789
124960000 -0.369684
124970000 -0.370753
124980000 -0.37114
124990000 -0.371886
125000000 -0.372592
125010000 -0.373166
125020000 -0.37373
125030000 -0.375071
125040000 -0.375131
125050000 -0.376225
125060000 -0.376601
125070000 -0.377278
125080000 -0.378155
125090000 -0.378758
125100000 -0.379798
125110000 -0.37987
125120000 -0.380306
125130000 -0.380848
125140000 -0.381574
125150000 -0.382099
125160000 -0.382426
125170000 -0.383088
125180000 -0.384058
125190000 -0.384256
125200000 -0.384801
125210000 -0.385178
125220000 -0.386288
125230000 -0.386444
125240000 -0.386629
125250000 -0.386969
125260000 -0.386833
125270000 -0.387705
125280000 -0.387976
125290000 -0.388789
125300000 -0.388629
125310000 -0.389248
125320000 -0.389352
125330000 -0.389737
125340000 -0.390381
125350000 -0.390578
125360000 -0.39093
125370000 -0.391075
125380000 -0.391393
125390000 -0.391638
125400000 -0.392078
125410000 -0.392065
125420000 -0.392305
125430000 -0.392645
125440000 -0.393202
125450000 -0.393658
125460000 -0.393821
125470000 -0.393981
125480000 -0.393773
125490000 -0.39422
125500000 -0.394529
125510000 -0.394531
125520000 -0.39473
125530000 -0.394443
125540000 -0.394649
125550000 -0.394929
125560000 -0.394896
125570000 -0.395225
125580000 -0.394887
125590000 -0.394764
125600000 -0.395626
125610000 -0.395541
125620000 -0.395143
125630000 -0.395186
125640000 -0.395591
125650000 -0.395351
125660000 -0.395307
125670000 -0.394679
125680000 -0.3948
125690000 -0.394608
125700000 -0.394618
125710000 -0.394237
125720000 -0.39461
125730000 -0.394773
125740000 -0.394185
125750000 -0.39393
125760000 -0.393963
125770000 -0.394081
125780000 -0.39314
125790000 -0.393808
125800000 -0.393865
125810000 -0.393254
125820000 -0.392932
125830000 -0.392911
125840000 -0.39253
125850000 -0.391794
125860000 -0.391714
125870000 -0.391212
125880000 -0.390906
125890000 -0.390706
125900000 -0.390329
125910000 -0.389941
125920000 -0.389892
125930000 -0.38939
125940000 -0.389163
125950000 -0.389176
125960000 -0.388558
125970000 -0.388068
125980000 -0.387498
125990000 -0.387717
126000000 -0.386784
126010000 -0.387209
126020000 -0.386803
126030000 -0.386482
126040000 -0.386304
126050000 -0.385776
126060000 -0.385253
126070000 -0.384727
126080000 -0.384651
126090000 -0.384226
126100000 -0.383448
126110000 -0.383459
126120000 -0.382528
126130000 -0.381506
126140000 -0.380951
126150000 -0.38143
126160000 -0.380752
126170000 -0.379693
126180000 -0.379877
126190000 -0.378887
126200000 -0.378591
126210000 -0.377213
126220000 -0.37742
126230000 -0.376155
126240000 -0.375203
126250000 -0.374851
126260000 -0.374198
126270000 -0.374202
126280000 -0.373282
126290000 -0.372762
126300000 -0.372602
126310000 -0.371437
126320000 -0.370744
126330000 -0.369664
126340000 -0.369289
126350000 -0.36862
126360000 -0.367824
126370000 -0.367124
126380000 -0.365955
126390000 -0.365257
126400000 -0.364878
126410000 -0.364497
126420000 -0.363656
126430000 -0.362624
126440000 -0.36148
126450000 -0.360936
126460000 -0.360395
126470000 -0.359512
126480000 -0.358471
126490000 -0.357836
126500000 -0.356369
126510000 -0.35522
126520000 -0.355273
126530000 -0.354539
126540000 -0.353206
126550000 -0.352259
126560000 -0.35154
126570000 -0.349951
126580000 -0.349252
126590000 -0.348129
126600000 -0.347819
126610000 -0.346628
126620000 -0.345274
126630000 -0.344775
126640000 -0.343126
126650000 -0.342107
126660000 -0.341172
126670000 -0.339937
126680000 -0.33905
126690000 -0.337687
126700000 -0.336922
126710000 -0.335868
126720000 -0.334801
126730000 -0.33312
126740000 -0.332588
126750000 -0.331502
126760000 -0.330325
126770000 -0.328982
126780000 -0.327901
126790000 -0.326801
126800000 -0.325536
126810000 -0.324062
126820000 -0.322891
126830000 -0.32169
126840000 -0.320354
126850000 -0.318914
126860000 -0.317936
126870000 -0.315949
126880000 -0.314773
126890000 -0.313406
126900000 -0.312558
126910000 -0.310659
126920000 -0.309421
126930000 -0.308544
126940000 -0.306789
126950000 -0.304981
126960000 -0.30369
126970000 -0.302128
126980000 -0.300665
126990000 -0.298879
127000000 -0.29791
127010000 -0.296579
127020000 -0.295228
127030000 -0.293323
127040000 -0.292136
127050000 -0.290459
127060000 -0.288796
127070000 -0.287306
127080000 -0.285832
127090000 -0.283828
127100000 -0.282055
127110000 -0.279801
127120000 -0.27904
127130000 -0.277338
127140000 -0.27536
127150000 -0.274035
127160000 -0.272213
127170000 -0.270429
127180000 -0.268514
127190000 -0.266695
127200000 -0.264957
127210000 -0.26373
127220000 -0.261418
127230000 -0.259653
127240000 -0.257841
127250000 -0.256053
127260000 -0.25443
127270000 -0.252646
127280000 -0.250294
127290000 -0.248906
127300000 -0.246438
127310000 -0.244701
127320000 -0.243281
127330000 -0.240936
127340000 -0.238411
127350000 -0.237221
127360000 -0.235508
127370000 -0.232575
127380000 -0.231028
127390000 -0.229063
127400000 -0.226189
127410000 -0.224749
127420000 -0.221813
127430000 -0.220259
127440000 -0.218748
127450000 -0.215388
127460000 -0.213498
127470000 -0.211585
127480000 -0.209195
127490000 -0.206918
127500000 -0.204013
127510000 -0.202736
127520000 -0.200799
127530000 -0.197868
127540000 -0.195069
127550000 -0.192878
127560000 -0.190403
127570000 -0.188036
127580000 -0.186007
127590000 -0.183564
127600000 -0.18116
127610000 -0.178573
127620000 -0.176395
127630000 -0.173268
127640000 -0.170332
127650000 -0.168708
127660000 -0.166348
127670000 -0.162483
127680000 -0.161169
127690000 -0.158268
127700000 -0.155711
127710000 -0.152683
127720000 -0.151195
127730000 -0.147788
127740000 -0.145762
127750000 -0.142608
127760000 -0.139756
127770000 -0.137155
127780000 -0.134742
127790000 -0.132538
127800000 -0.130004
127810000 -0.126888
127820000 -0.124943
127830000 -0.121987
127840000 -0.118134
127850000 -0.115725
127860000 -0.112783
127870000 -0.110673
127880000 -0.107489
127890000 -0.105508
127900000 -0.101762
127910000 -0.0989603
127920000 -0.0987081
127930000 -0.0943492
127940000 -0.0928982
127950000 -0.0889346
127960000 -0.0879278
127970000 -0.0843397
127980000 -0.0812794
127990000 -0.0798726
128000000 -0.0765735
128010000 -0.0742243
128020000 -0.0718881
128030000 -0.0689848
128040000 -0.0672233
128050000 -0.0639867
128060000 -0.0621661
128070000 -0.0592673
128080000 -0.0570518
128090000 -0.0550788
128100000 -0.0548602
128110000 -0.0501798
128120000 -0.0486881
128130000 -0.0470268
128140000 -0.0445551
128150000 -0.0432134
128160000 -0.0410699
128170000 -0.038942
128180000 -0.0368322
128190000 -0.0345163
128200000 -0.032887
128210000 -0.032618
128220000 -0.0295351
128230000 -0.028551
128240000 -0.027515
128250000 -0.0257328
128260000 -0.0238479
128270000 -0.0228857
128280000 -0.021429
128290000 -0.0204531
128300000 -0.0189744
128310000 -0.0176351
128320000 -0.0162207
128330000 -0.0152691
128340000 -0.0141962
128350000 -0.0131258
128360000 -0.012515
128370000 -0.0119232
128380000 -0.0109921
128390000 -0.00984973
128400000 -0.00941286
128410000 -0.00853107
128420000 -0.00757623
128430000 -0.00709923
128440000 -0.00659378
128450000 -0.00578431
128460000 -0.00538002
128470000 -0.0050337
128480000 -0.00491069
128490000 -0.00438075
128500000 -0.003883
128510000 -0.00368447
128520000 -0.00315064
128530000 -0.00305628
128540000 -0.00275345
128550000 -0.00231794
128560000 -0.0022396
128570000 -0.00212682
128580000 -0.00182119
128590000 -0.00154736
128600000 -0.00134396
128610000 -0.00129693
128620000 -0.00127129
128630000 -0.000845516
128640000 -0.000935442
128650000 -0.000912746
128660000 -0.000629179
128670000 -0.000654056
128680000 -0.00064539
128690000 -0.000573344
128700000 -0.000540218
128710000 -0.000526648
128720000 -0.000406425
128730000 -0.000366263
128740000 -0.00036214
128750000 -0.000222872
128760000 -0.000243814
128770000 -0.000381266
128780000 -0.000146149
128790000 -9.23786e-06
128800000 -2.05885e-05
128810000 6.58737e-05
128820000 -1.71507e-05
128830000 0.000181349
128840000 8.37393e-05
128850000 0.000146986
128860000 0.000131164
128870000 0.000267024
128880000 0.000313625
128890000 0.000317377
128900000 0.000334139
128910000 0.000401262
128920000 0.000353064
128930000 0.00035781
128940000 0.000440728
128950000 0.000435819
128960000 0.000657072
128970000 0.000450173
128980000 0.00052241
128990000 0.00074727
129000000 0.000616654
129010000 0.00073322
129020000 0.000797423
129030000 0.00102447
129040000 0.00101387
129050000 0.000963559
129060000 0.00106328
129070000 0.00134395
129080000 0.00153589
129090000 0.00149494
129100000 0.00156563
129110000 0.002067
129120000 0.00248039
129130000 0.00258053
129140000 0.00323319
129150000 0.00359868
129160000 0.00441494
129170000 0.00461477
129180000 0.00532674
129190000 0.00598784
129200000 0.00667091
129210000 0.00706568
129220000 0.0076293
129230000 0.00856631
129240000 0.00930648
129250000 0.0103187
129260000 0.0113711
129270000 0.0121763
129280000 0.0127833
129290000 0.0138948
129300000 0.0147089
129310000 0.016499
129320000 0.017272
129330000 0.0186794
129340000 0.0201821
129350000 0.0215351
129360000 0.0226461
129370000 0.0248482
129380000 0.0261305
129390000 0.0274934
129400000 0.0286303
129410000 0.0304706
129420000 0.0323132
129430000 0.03422
129440000 0.0370085
129450000 0.0377481
129460000 0.0397971
129470000 0.0421758
129480000 0.0439251
129490000 0.0457626
129500000 0.0483915
129510000 0.0505207
129520000 0.0521488
129530000 0.0547585
129540000 0.057502
129550000 0.0596246
129560000 0.0616712
129570000 0.0645355
129580000 0.0669388
129590000 0.0682506
129600000 0.0713238
129610000 0.0743063
129620000 0.0760416
129630000 0.0788311
129640000 0.0801468
129650000 0.0826815
129660000 0.0860853
129670000 0.0889054
129680000 0.0915322
129690000 0.093264
129700000 0.0964332
129710000 0.0988433
129720000 0.101667
129730000 0.10457
129740000 0.106736
129750000 0.110037
129760000 0.112924
129770000 0.115661
129780000 0.118246
129790000 0.12116
129800000 0.124038
129810000 0.126636
129820000 0.128941
129830000 0.131719
129840000 0.133055
129850000 0.137464
129860000 0.140581
129870000 0.143608
129880000 0.145269
129890000 0.14796
129900000 0.150431
129910000 0.152916
129920000 0.155265
129930000 0.15812
129940000 0.161032
129950000 0.163288
129960000 0.165399
129970000 0.167886
129980000 0.170646
129990000 0.173502
130000000 0.175825
130010000 0.17814
130020000 0.18006
130030000 0.183432
130040000 0.186326
130050000 0.189129
130060000 0.189688
130070000 0.193455
130080000 0.196171
130090000 0.198355
130100000 0.199854
130110000 0.203367
130120000 0.205505
130130000 0.207708
130140000 0.209353
130150000 0.211463
130160000 0.214348
130170000 0.215916
130180000 0.218646
130190000 0.219803
130200000 0.222758
130210000 0.224438
130220000 0.226941
130230000 0.228966
130240000 0.230851
130250000 0.233139
130260000 0.23493
130270000 0.237832
130280000 0.239901
130290000 0.241019
130300000 0.243354
130310000 0.245295
130320000 0.247652
130330000 0.248965
130340000 0.251303
130350000 0.25278
130360000 0.254103
130370000 0.256305
130380000 0.258577
130390000 0.260355
130400000 0.262578
130410000 0.264325
130420000 0.265825
130430000 0.267515
130440000 0.26942
130450000 0.271377
130460000 0.272816
130470000 0.274714
130480000 0.27666
130490000 0.278212
130500000 0.279921
130510000 0.281545
130520000 0.282808
130530000 0.284877
130540000 0.28614
130550000 0.287651
130560000 0.289586
130570000 0.291065
130580000 0.292577
130590000 0.294197
130600000 0.295677
130610000 0.297505
130620000 0.298602
130630000 0.300239
130640000 0.301861
130650000 0.302806
130660000 0.304207
130670000 0.305797
130680000 0.306873
130690000 0.30887
130700000 0.310404
130710000 0.312041
130720000 0.31363
130730000 0.314266
130740000 0.316348
130750000 0.317432
130760000 0.318888
130770000 0.320104
130780000 0.321674
130790000 0.322823
130800000 0.323837
130810000 0.325212
130820000 0.326729
130830000 0.327833
130840000 0.329029
130850000 0.330357
130860000 0.331546
130870000 0.332755
130880000 0.334247
130890000 0.335135
130900000 0.336388
130910000 0.33779
130920000 0.339302
130930000 0.34027
130940000 0.340752
130950000 0.341797
130960000 0.343137
130970000 0.344066
130980000 0.345095
130990000 0.346067
131000000 0.347542
131010000 0.348335
131020000 0.349264
131030000 0.350273
131040000 0.351284
131050000 0.352411
131060000 0.353509
131070000 0.354339
131080000 0.354815
131090000 0.355942
131100000 0.356979
131110000 0.357413
131120000 0.358558
131130000 0.359857
131140000 0.360669
131150000 0.361663
131160000 0.362375
131170000 0.363456
131180000 0.363956
131190000 0.364883
131200000 0.366091
131210000 0.366454
131220000 0.367353
131230000 0.368054
131240000 0.368995
131250000 0.369212
131260000 0.370556
131270000 0.37086
131280000 0.371825
131290000 0.372306
131300000 0.373144
131310000 0.373763
131320000 0.374405
131330000 0.375484
131340000 0.375974
131350000 0.377055
131360000 0.377122
131370000 0.377761
131380000 0.378314
131390000 0.379129
131400000 0.379761
131410000 0.38005
131420000 0.381275
131430000 0.381279
131440000 0.381784
131450000 0.382192
131460000 0.382835
131470000 0.383203
131480000 0.383993
131490000 0.38484
131500000 0.384533
131510000 0.385296
131520000 0.385914
131530000 0.386565
131540000 0.386922
131550000 0.387043
131560000 0.387424
131570000 0.387667
131580000 0.38834
131590000 0.389068
131600000 0.389008
131610000 0.389139
131620000 0.389415
131630000 0.389809
131640000 0.390478
131650000 0.39091
131660000 0.391213
131670000 0.391948
131680000 0.391976
131690000 0.392715
131700000 0.39273
131710000 0.392648
131720000 0.393195
131730000 0.392759
131740000 0.393048
131750000 0.393007
131760000 0.393336
131770000 0.393974
131780000 0.393511
131790000 0.393709
131800000 0.393334
131810000 0.39352
131820000 0.393765
131830000 0.394023
131840000 0.394348
131850000 0.394406
131860000 0.394668
131870000 0.394653
131880000 0.394892
131890000 0.394661
131900000 0.394857
131910000 0.395349
131920000 0.395003
131930000 0.395038
131940000 0.394878
131950000 0.395227
131960000 0.394937
131970000 0.394668
131980000 0.394068
131990000 0.394705
132000000 0.394899
132010000 0.394767
132020000 0.394329
132030000 0.394438
132040000 0.394388
132050000 0.393948
132060000 0.394077
132070000 0.393924
132080000 0.393901
132090000 0.393728
132100000 0.393705
132110000 0.393371
132120000 0.392839
132130000 0.393081
132140000 0.392536
132150000 0.392264
132160000 0.391889
132170000 0.391532
132180000 0.391865
132190000 0.391129
132200000 0.390751
132210000 0.390898
132220000 0.390771
132230000 0.390562
132240000 0.389892
132250000 0.389815
132260000 0.38915
132270000 0.388738
132280000 0.389086
132290000 0.388669
132300000 0.388182
132310000 0.387522
132320000 0.387608
132330000 0.386711
132340000 0.386252
132350000 0.386104
132360000 0.385506
132370000 0.384949
132380000 0.38429
132390000 0.383914
132400000 0.383575
132410000 0.382927
132420000 0.382592
132430000 0.382044
132440000 0.381443
132450000 0.380555
132460000 0.380334
132470000 0.379914
132480000 0.379337
132490000 0.378555
132500000 0.377914
132510000 0.377388
132520000 0.376825
132530000 0.375975
132540000 0.375054
132550000 0.374379
132560000 0.373847
132570000 0.373315
132580000 0.372611
132590000 0.371886
132600000 0.371812
132610000 0.371179
132620000 0.370172
132630000 0.36912
132640000 0.368686
132650000 0.367933
132660000 0.367236
132670000 0.366527
132680000 0.365905
132690000 0.365095
132700000 0.364406
132710000 0.363364
132720000 0.36221
132730000 0.361357
132740000 0.360189
132750000 0.359485
132760000 0.358675
132770000 0.358297
132780000 0.357274
132790000 0.356355
132800000 0.355107
132810000 0.354925
132820000 0.353641
132830000 0.352365
132840000 0.351612
132850000 0.35056
132860000 0.349719
132870000 0.348325
132880000 0.347901
132890000 0.347109
132900000 0.346259
132910000 0.344796
132920000 0.343808
132930000 0.342591
132940000 0.341531
132950000 0.340292
132960000 0.339319
132970000 0.338219
132980000 0.337261
132990000 0.336297
133000000 0.334637
133010000 0.333892
133020000 0.332506
133030000 0.331778
133040000 0.33049
133050000 0.328918
133060000 0.328044
133070000 0.326995
133080000 0.325752
133090000 0.32445
133100000 0.323078
133110000 0.32223
133120000 0.320599
133130000 0.318791
133140000 0.31776
133150000 0.31616
133160000 0.31512
133170000 0.313555
133180000 0.31209
133190000 0.311413
133200000 0.310115
133210000 0.308314
133220000 0.307387
133230000 0.306049
133240000 0.304719
133250000 0.302901
133260000 0.301543
133270000 0.300162
133280000 0.298882
133290000 0.297254
133300000 0.295953
133310000 0.293737
133320000 0.292766
133330000 0.291534
133340000 0.289427
133350000 0.288261
133360000 0.285735
133370000 0.284785
133380000 0.283012
133390000 0.281857
133400000 0.279595
133410000 0.278257
133420000 0.276226
133430000 0.274938
133440000 0.273296
133450000 0.271496
133460000 0.269997
133470000 0.268179
133480000 0.266461
133490000 0.264824
133500000 0.262556
133510000 0.261065
133520000 0.259469
133530000 0.257618
133540000 0.255507
133550000 0.253388
133560000 0.25157
133570000 0.249095
133580000 0.248242
133590000 0.245524
133600000 0.244062
133610000 0.2414
133620000 0.240688
133630000 0.237268
133640000 0.236087
133650000 0.23381
133660000 0.231834
133670000 0.230021
133680000 0.228117
133690000 0.225536
133700000 0.223492
133710000 0.220854
133720000 0.218793
133730000 0.217254
133740000 0.214416
133750000 0.212656
133760000 0.209823
133770000 0.207624
133780000 0.205105
133790000 0.203668
133800000 0.20042
133810000 0.19809
133820000 0.196088
133830000 0.194107
133840000 0.19148
133850000 0.189344
133860000 0.187054
133870000 0.184317
133880000 0.181496
133890000 0.179751
133900000 0.176346
133910000 0.17381
133920000 0.172379
133930000 0.168431
133940000 0.166063
133950000 0.164349
133960000 0.161662
133970000 0.158565
133980000 0.156431
133990000 0.154689
134000000 0.15135
134010000 0.14924
134020000 0.146136
134030000 0.143372
134040000 0.140783
134050000 0.138309
134060000 0.135621
134070000 0.132501
134080000 0.130357
134090000 0.127445
134100000 0.124841
134110000 0.121674
134120000 0.118114
134130000 0.116007
134140000 0.114826
134150000 0.111294
134160000 0.107985
134170000 0.105979
134180000 0.103185
134190000 0.101509
134200000 0.0981738
134210000 0.0958429
134220000 0.0930666
134230000 0.0909459
134240000 0.0871862
134250000 0.0841111
134260000 0.0822822
134270000 0.0792814
134280000 0.0760544
134290000 0.074831
134300000 0.0715572
134310000 0.0702251
134320000 0.0678965
134330000 0.0651226
134340000 0.0621605
134350000 0.0603608
134360000 0.0583387
134370000 0.0560667
134380000 0.0530255
134390000 0.0526298
134400000 0.0498603
134410000 0.0472054
134420000 0.0457178
134430000 0.0435283
134440000 0.0413928
134450000 0.0403908
134460000 0.0379003
134470000 0.0359863
134480000 0.033307
134490000 0.0318521
134500000 0.03057
134510000 0.0284274
134520000 0.0268219
134530000 0.026371
134540000 0.0246818
134550000 0.0230117
134560000 0.0208589
134570000 0.0204651
134580000 0.0193002
134590000 0.0176337
134600000 0.0174525
134610000 0.0157537
134620000 0.0144566
134630000 0.0139782
134640000 0.0131728
134650000 0.0119786
134660000 0.01078
134670000 0.0102203
134680000 0.00944005
134690000 0.0088074
134700000 0.00793816
134710000 0.007189
134720000 0.00641776
134730000 0.00605525
134740000 0.00545135
134750000 0.00516862
134760000 0.00466846
134770000 0.00431738
134780000 0.00372017
134790000 0.00351406
134800000 0.00311399
134810000 0.00282166
134820000 0.00278403
134830000 0.00250904
134840000 0.0023094
134850000 0.0021554
134860000 0.00162627
134870000 0.00141359
134880000 0.00141145
134890000 0.0011184
134900000 0.00123469
134910000 0.000954679
134920000 0.000978705
134930000 0.000946531
134940000 0.000752559
134950000 0.000694138
134960000 0.00059904
134970000 0.000638419
134980000 0.000341686
134990000 0.000367014
135000000 0.000251829
135010000 0.000322517
135020000 0.000393301
135030000 0.000251662
135040000 0.000154567
135050000 0.000151444
135060000 0.000218853
135070000 0.000144294
135080000 -1.09222e-05
135090000 -8.1183e-05
135100000 -9.50171e-06
135110000 -0.000138811
135120000 7.05839e-05
135130000 -4.66049e-05
135140000 -0.000205777
135150000 -0.000229395
135160000 -0.000211334
135170000 -1.18183e-05
135180000 -0.000244327
135190000 -0.000426508
135200000 -0.000344347
135210000 -0.000273995
